,time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
247,3025210,36.012721000000006,129.31914583333335,4.531030518774614,23.93611561628083,1.2000000000000002,92.0,,0.4765625,-0.671875,-2.62890625,0.361328125,-0.099609375,-0.1015625,-2.7265625,-2.609375,6.921875
248,3025220,36.012721166666665,129.31914733333332,4.646505574387341,23.863362694153437,1.2000000000000002,90.0,,0.1015625,0.109375,1.375,0.23046875,0.03515625,-0.2265625,-2.7265625,-2.609375,6.921875
249,3025230,36.012721000000006,129.31914883333332,4.738206385894543,23.762276405502885,1.3,91.0,,-1.859375,-1.89453125,2.36328125,0.2578125,-0.041015625,0.591796875,-5.0625,-3.14453125,11.98046875
250,3025240,36.012721000000006,129.31915033333334,4.841794323751692,23.67535680066884,1.3,91.0,,-0.45703125,1.73828125,0.34765625,0.2578125,-0.041015625,0.591796875,-5.0625,-3.14453125,11.98046875
251,3025243,36.012721000000006,129.31915166666667,4.9338724905210825,23.598094931990055,1.1,89.0,,-0.33203125,0.01171875,-2.1484375,-0.5390625,-0.0703125,0.33203125,-3.68359375,-1.15234375,7.46484375
252,3025253,36.012721166666665,129.31915333333333,5.06085732272453,23.515684282443566,1.4,86.0,,1.921875,-0.03515625,-3.48046875,-0.5390625,-0.0703125,0.33203125,-3.68359375,-1.15234375,7.46484375
253,3025263,36.012721166666665,129.31915466666666,5.152935491997781,23.43842241674352,1.3,86.0,,-0.96484375,-0.234375,1.86328125,-0.099609375,0.30078125,-0.009765625,-4.44921875,-1.765625,11.328125
254,3025273,36.012721333333346,129.31915633333335,5.279920329999975,23.35601177155111,1.4,85.0,,-2.15625,-2.02734375,3.234375,0.1640625,0.220703125,-0.103515625,-4.44921875,-1.765625,11.328125
255,3025283,36.012721333333346,129.31915783333335,5.3835082738867115,23.269092175061367,1.3,85.0,,0.03515625,-1.0859375,-0.16796875,0.1640625,0.220703125,-0.103515625,-4.44921875,-1.765625,11.328125
256,3025300,36.012721500000005,129.31915916666668,5.48747356820526,23.20599699829513,1.2000000000000002,84.0,0.0,0.41796875,0.328125,-0.375,0.1640625,0.220703125,-0.103515625,-4.44921875,-1.765625,11.328125
257,3025310,36.012721500000005,129.31916066666665,5.591061510942694,23.11907740822866,1.2000000000000002,84.0,,0.41796875,0.328125,-0.375,0.1640625,0.220703125,-0.103515625,-2.3828125,-2.53125,6.00390625
258,3025320,36.01272166666667,129.31916199999998,5.695026808284595,23.055982236640215,1.2000000000000002,83.0,,0.9609375,0.3125,-0.1875,0.1640625,0.220703125,-0.103515625,-2.3828125,-2.53125,6.00390625
259,3025330,36.01272166666667,129.3191635,5.798614757179038,22.969062646107922,1.3,84.0,,-0.33203125,-0.765625,1.55859375,0.052734375,0.087890625,0.328125,-2.3828125,-2.53125,6.00390625
260,3025340,36.012721500000005,129.31916483333333,5.8788058113648844,22.877634103267148,1.2000000000000002,88.0,,-1.06640625,-2.1171875,-0.1953125,0.052734375,0.087890625,0.328125,-4.87109375,-4.1796875,9.03515625
261,3025350,36.01272166666667,129.31916600000002,5.971261341536476,22.8241966661295,1.1,88.0,,-0.453125,3.22265625,1.90234375,-0.087890625,-0.1796875,0.23046875,-4.87109375,-4.1796875,9.03515625
262,3025360,36.01272166666667,129.31916733333335,6.06333951977188,22.74693481312811,1.1,86.0,,0.0234375,-1.78515625,-2.43359375,-0.361328125,-0.30078125,0.076171875,-3.796875,-3.91015625,6.8046875
263,3025370,36.01272183333333,129.31916883333332,6.178814590478034,22.674181918020288,1.2000000000000002,84.0,,1.72265625,1.296875,-2.74609375,-0.361328125,-0.30078125,0.076171875,-1.76953125,-1.0,6.578125
264,3025380,36.01272216666667,129.31916999999999,6.2831572419752035,22.634911171857958,1.2000000000000002,80.0,,0.4375,0.8671875,1.17578125,-0.361328125,-0.30078125,0.076171875,-2.9921875,-1.34375,10.5234375
265,3025390,36.01272216666667,129.31917183333334,6.409764741155541,22.528676130578734,1.4,84.0,,-1.9375,-2.24609375,2.59375,-0.361328125,-0.30078125,0.076171875,-5.75,-4.41015625,11.7890625
266,3025400,36.012722333333336,129.31917333333334,6.525239817122667,22.455923240966893,1.3,83.0,0.0,0.33984375,-0.26953125,0.6328125,-0.361328125,-0.30078125,0.076171875,-5.75,-4.41015625,11.7890625
267,3025410,36.012722333333336,129.3191745,6.6058082277941566,22.38831912561427,1.1,83.0,,1.08984375,-0.171875,-1.265625,-0.046875,0.1484375,-0.41015625,-2.80078125,-2.53125,7.8828125
268,3025420,36.012722333333336,129.3191761666667,6.7209059580598165,22.291741820325893,1.3,86.0,,1.07421875,0.3359375,-2.63671875,-0.1796875,0.029296875,-0.23828125,-2.83984375,-2.1875,6.4609375
269,3025430,36.012722333333336,129.3191775,6.812984144037777,22.214479977299295,1.3,86.0,,0.94140625,0.63671875,0.6875,-0.1796875,0.029296875,-0.23828125,-2.87890625,-2.03515625,9.7578125
270,3025440,36.012722333333336,129.319179,6.916572104004672,22.12756040564236,1.3,88.0,,-0.63671875,-1.1640625,2.13671875,-0.1796875,0.029296875,-0.23828125,-2.87890625,-2.03515625,9.7578125
271,3025450,36.01272200000001,129.31918033333335,6.98487605715443,22.021965185780054,1.3,91.0,,-1.4140625,-0.71484375,0.796875,0.044921875,0.021484375,0.13671875,-5.33203125,-3.0703125,9.796875
272,3025460,36.01272183333333,129.31918183333335,7.076576900526071,21.920878927194767,1.1,94.0,,-0.703125,0.78125,0.23828125,-0.244140625,-0.05078125,0.388671875,-4.6796875,-1.84375,9.2578125
273,3025470,36.01272183333333,129.319183,7.157145317687267,21.853274818391508,1.1,93.0,,1.3125,0.29296875,-2.6640625,-0.107421875,-0.068359375,-0.416015625,-2.609375,-2.49609375,6.3515625
274,3025480,36.01272183333333,129.3191845,7.2607332831885145,21.766355252300194,1.2000000000000002,90.0,,1.0546875,1.52734375,-0.62890625,0.0078125,0.08984375,-0.31640625,-2.7265625,-1.30859375,8.4140625
275,3025490,36.01272183333333,129.319186,7.364321250205016,21.6794356875023,1.3,90.0,,-0.94921875,-0.9140625,1.91015625,0.0078125,0.08984375,-0.31640625,-2.7265625,-1.30859375,8.4140625
276,3025500,36.01272183333333,129.31918750000003,7.467909220678848,21.59251612279485,1.4,90.0,0.0,-0.94921875,-0.9140625,1.91015625,0.427734375,0.0390625,0.041015625,-5.17578125,-3.22265625,12.13671875
277,3025510,36.01272166666667,129.31918883333336,7.548100298517468,21.501087600558314,1.2000000000000002,91.0,,0.87109375,0.1953125,-0.41015625,0.427734375,0.0390625,0.041015625,-5.17578125,-3.22265625,12.13671875
278,3025520,36.01272166666667,129.31919033333332,7.651688267644246,21.41416804193709,1.2000000000000002,92.0,,0.9765625,1.203125,-0.94921875,-0.01171875,0.216796875,-0.400390625,-2.9921875,-1.765625,7.99609375
279,3025530,36.012721333333346,129.31919166666665,7.719992230182989,21.30857283227702,1.3,95.0,,1.13671875,-0.203125,-1.796875,-0.01171875,0.216796875,-0.400390625,-2.9921875,-1.765625,7.99609375
280,3025540,36.012721166666665,129.31919316666665,7.811693086158854,21.207486583695875,1.2000000000000002,96.0,,0.81640625,-0.32421875,1.21484375,0.166015625,0.15234375,-0.26171875,-3.18359375,-3.52734375,10.02734375
281,3025550,36.01272066666667,129.31919449999998,7.868109936186215,21.087724685958985,1.2000000000000002,101.0,,-0.984375,-2.05078125,2.47265625,0.166015625,0.15234375,-0.26171875,-3.18359375,-3.52734375,10.02734375
282,3025560,36.0127205,129.31919583333334,7.948301021706129,20.996296165831215,1.2000000000000002,102.0,,-0.2734375,0.36328125,0.171875,0.166015625,0.15234375,-0.26171875,-3.18359375,-3.52734375,10.02734375
283,3025570,36.01272016666667,129.31919699999997,8.005095214437503,20.900358687788774,1.1,103.0,,0.640625,-0.36328125,-1.4140625,0.01953125,-0.001953125,-0.310546875,-3.4140625,-3.64453125,7.3828125
284,3025580,36.01271999999999,129.31919816666667,8.073776528825505,20.81858789796153,1.1,103.0,,2.51953125,1.5234375,-2.35546875,0.01953125,-0.001953125,-0.310546875,-3.4140625,-3.64453125,7.3828125
285,3025590,36.012719666666655,129.31919916666666,8.119060950794292,20.732308147601273,1.0,103.0,,0.53125,0.9921875,0.9375,0.01953125,-0.001953125,-0.310546875,-3.453125,-2.265625,9.7578125
286,3025600,36.01271933333333,129.3192,8.152835595470123,20.655686126166508,0.9,105.0,0.0,0.53125,0.9921875,0.9375,0.46484375,0.638671875,-1.375,-3.22265625,-5.25390625,10.75
287,3025610,36.012718666666665,129.31920116666666,8.18585556382159,20.531415266470123,1.0,112.0,,0.53125,0.9921875,0.9375,0.46484375,0.638671875,-1.375,-1.1953125,-3.56640625,12.328125
288,3025620,36.012718166666666,129.31920200000002,8.2077430980776,20.44062655134862,1.0,117.0,,2.2734375,-1.390625,-1.2109375,0.46484375,0.638671875,-1.375,-1.8046875,-5.0625,7.42578125
289,3025630,36.0127175,129.31920233333332,8.18321418406849,20.36464433271058,0.8,129.0,,2.35546875,2.1015625,-1.2734375,0.83203125,0.546875,-1.5625,-1.578125,-1.5,7.42578125
290,3025640,36.012716833333336,129.31920266666665,8.158685271999474,20.28866211194911,0.8,143.0,,2.35546875,2.1015625,-1.2734375,0.498046875,0.388671875,-1.064453125,-3.796875,-2.5703125,9.03125
291,3025650,36.01271583333333,129.31920283333332,8.098872351263296,20.194004236704824,0.9,155.0,,-1.70703125,-0.86328125,1.8984375,0.498046875,0.388671875,-1.064453125,-3.796875,-2.5703125,9.03125
292,3025660,36.01271483333333,129.31920283333332,8.027549654571956,20.10900408892187,1.0,165.0,,-0.01953125,2.0390625,-0.25,0.11328125,-0.044921875,-1.462890625,-3.72265625,-1.3828125,8.6484375
293,3025670,36.01271399999999,129.31920300000002,7.979623853219408,20.028512902904257,1.0,168.0,,0.15234375,-0.4140625,0.35546875,0.11328125,-0.044921875,-1.462890625,-3.30078125,-4.1796875,9.22265625
294,3025680,36.012713,129.31920283333332,7.896791378201982,19.953170485361625,1.1,178.0,,-0.3671875,0.2265625,-1.30859375,0.11328125,-0.044921875,-1.462890625,-3.30078125,-4.1796875,9.22265625
295,3025690,36.012712,129.31920266666665,7.813958905411177,19.877828065935592,1.0,184.0,,0.140625,1.78515625,-0.046875,0.470703125,-0.025390625,-0.392578125,-3.109375,-1.65234375,9.03515625
296,3025700,36.012710833333344,129.3192025,7.719239314548275,19.788318955477955,1.1,185.0,0.0,-1.20703125,-0.12890625,0.5625,0.470703125,-0.025390625,-0.392578125,-3.109375,-1.65234375,9.03515625
297,3025710,36.01270983333333,129.31920233333332,7.636406840844387,19.712976537050807,1.1,187.0,,-1.5,0.0234375,1.81640625,0.470703125,-0.025390625,-0.392578125,-4.71875,-2.5703125,11.17578125
298,3025720,36.01270883333333,129.31920216666668,7.553574367982918,19.637634117332485,1.1,187.0,,0.59765625,0.68359375,0.04296875,0.373046875,-0.029296875,-0.89453125,-2.41796875,-1.57421875,9.56640625
299,3025730,36.012707666666664,129.31920166666666,7.435835219634576,19.567440466976166,1.2000000000000002,192.0,,0.19140625,0.3203125,-1.97265625,0.373046875,-0.029296875,-0.89453125,-2.41796875,-1.57421875,9.56640625
300,3025740,36.012706666666666,129.31920133333333,7.341492965440558,19.501755780234905,1.2000000000000002,195.0,,-0.390625,0.48046875,-2.484375,0.240234375,-0.068359375,-0.380859375,-3.453125,-1.57421875,7.078125
301,3025750,36.0127055,129.31920083333335,7.223753820218633,19.431562129777525,1.3,195.0,,-0.74609375,0.7890625,0.90234375,0.240234375,-0.068359375,-0.380859375,-3.64453125,-1.078125,10.5234375
302,3025760,36.01270433333333,129.31920033333333,7.106014669144216,19.36136848258829,1.3,196.0,,-1.26953125,-2.140625,1.60546875,0.197265625,-0.0390625,-0.02734375,-3.98828125,-3.875,11.29296875
303,3025770,36.01270316666667,129.3192,6.999785297042436,19.28151710740258,1.3,197.0,,-2.10546875,0.50390625,-0.2265625,-0.654296875,0.06640625,0.21875,-4.79296875,-1.19140625,9.4921875
304,3025780,36.01270216666667,129.31919950000002,6.893933265551354,19.225490150697528,1.2000000000000002,198.0,,0.375,-0.21875,-2.87890625,-0.654296875,0.06640625,0.21875,-2.265625,-2.2265625,6.8046875
305,3025790,36.012701,129.31919916666666,6.787703890634816,19.145638775824313,1.3,196.0,,0.51171875,1.203125,-1.66796875,0.013671875,-0.056640625,0.005859375,-2.03515625,-1.0,7.99609375
306,3025800,36.012699833333336,129.31919883333333,6.681474516146984,19.06578740232672,1.2000000000000002,195.0,0.0,-0.66796875,-0.7109375,1.0859375,-0.033203125,0.181640625,0.142578125,-3.33984375,-2.9921875,10.6796875
307,3025810,36.012698666666665,129.31919833333333,6.56373536317777,18.995593757763444,1.3,196.0,,-2.26953125,-0.8828125,1.9296875,0.142578125,0.234375,0.291015625,-5.25390625,-3.03125,11.4453125
308,3025820,36.01269749999999,129.31919783333333,6.445996210099494,18.925400115717686,1.3,196.0,,-0.640625,-0.30078125,0.89453125,0.173828125,0.171875,-0.234375,-3.8359375,-2.37890625,10.3671875
309,3025830,36.012696500000004,129.3191975,6.351653950288849,18.859715435675046,1.2000000000000002,197.0,,-0.39453125,-0.1015625,-1.53125,-0.103515625,0.17578125,-0.32421875,-3.68359375,-2.2265625,7.921875
310,3025840,36.01269533333333,129.31919699999997,6.233914794146571,18.789521796244163,1.3,200.0,,1.0625,0.61328125,-3.26171875,0.037109375,0.041015625,-0.34765625,-2.265625,-1.57421875,6.15625
311,3025850,36.012694333333336,129.3191965,6.1280627574252975,18.733494845630705,1.2000000000000002,199.0,,-0.75390625,1.23828125,0.5,0.037109375,0.041015625,-0.34765625,-2.265625,-1.57421875,6.15625
312,3025860,36.012693166666665,129.319196,6.010323599468016,18.663301207447553,1.3,198.0,,-1.48046875,-2.0390625,1.2265625,0.037109375,0.041015625,-0.34765625,-2.265625,-1.57421875,6.15625
313,3025870,36.012692,129.3191955,5.892584442103882,18.5931075702756,1.3,199.0,,-1.82421875,0.59765625,1.203125,0.037109375,0.041015625,-0.34765625,-5.17578125,-1.30859375,10.64453125
314,3025880,36.012691166666656,129.31919516666667,5.810129297219682,18.541589581385544,1.1,199.0,,-1.4453125,0.6171875,-0.734375,0.037109375,0.041015625,-0.34765625,-5.17578125,-1.30859375,10.64453125
315,3025890,36.01269,129.31919466666668,5.692390137637943,18.471395947378127,1.2000000000000002,200.0,,1.32421875,-0.24609375,-3.21875,-0.013671875,-0.10546875,-0.21875,-1.99609375,-2.45703125,6.19921875
316,3025900,36.01268883333333,129.31919433333331,5.586160755265524,18.391544581030935,1.2000000000000002,196.0,0.0,0.1484375,2.38671875,-0.4375,-0.017578125,0.11328125,0.083984375,-3.1484375,0.30078125,8.9921875
317,3025910,36.01268783333333,129.31919399999998,5.491818494469058,18.325859903726087,1.2000000000000002,194.0,,-2.2734375,-2.21484375,1.55078125,-0.017578125,0.11328125,0.083984375,-3.1484375,0.30078125,8.9921875
318,3025920,36.01268633333333,129.3191935,5.350305099206011,18.22733289028366,1.4,194.0,,-2.2734375,-2.21484375,1.55078125,0.138671875,0.021484375,-0.021484375,-3.1484375,0.30078125,8.9921875
319,3025930,36.012685333333344,129.31919333333332,5.267472610945639,18.151990485568827,1.2000000000000002,192.0,,0.46484375,0.328125,0.83984375,0.138671875,0.021484375,-0.021484375,-3.1484375,0.30078125,8.9921875
320,3025940,36.01268433333333,129.31919299999998,5.17313034630326,18.08630581081176,1.2000000000000002,193.0,,0.0,-0.42578125,-2.60546875,-0.193359375,0.115234375,-0.201171875,-3.875,-2.80078125,6.5390625
321,3025950,36.01268333333333,129.3191925,5.0672783025589325,18.030278868989218,1.2000000000000002,196.0,,0.7734375,1.421875,-2.0859375,0.17578125,-0.099609375,-0.15625,-3.0703125,-1.078125,7.0390625
322,3025960,36.012682166666664,129.31919216666665,4.961048915120763,17.95042750836917,1.2000000000000002,194.0,,0.3671875,0.43359375,0.765625,0.17578125,-0.099609375,-0.15625,-3.453125,-2.07421875,9.875
323,3025970,36.012681,129.31919166666665,4.8433097510826215,17.88023387979031,1.3,195.0,,-1.72265625,-1.16796875,2.421875,0.17578125,-0.099609375,-0.15625,-3.453125,-2.07421875,9.875
324,3025980,36.012679999999996,129.31919116666668,4.737457705436491,17.824206940232997,1.3,198.0,,-1.7734375,0.9609375,0.3515625,0.44140625,-0.1171875,-0.146484375,-5.75,-1.1171875,9.4921875
325,3025990,36.01267900000001,129.31919083333332,4.643115434765903,17.75852227281019,1.1,198.0,,-1.1875,0.96484375,0.359375,0.44140625,-0.1171875,-0.146484375,-5.0625,-1.26953125,9.53515625
326,3026000,36.01267783333333,129.3191905,4.536886048090373,17.678670912277127,1.2000000000000002,196.0,0.0,0.51953125,-1.96484375,-2.8046875,-0.138671875,-0.1953125,-0.21875,-3.33984375,-4.48828125,6.3125
327,3026010,36.01267683333333,129.31919033333332,4.454053559753248,17.60332850746033,1.1,193.0,,0.74609375,1.7890625,-1.23046875,-0.138671875,-0.1953125,-0.21875,-3.33984375,-4.48828125,6.3125
328,3026020,36.01267583333333,129.31919000000002,4.359711292698449,17.53764383700221,1.2000000000000002,192.0,,-0.640625,0.31640625,0.6171875,0.044921875,0.06640625,0.107421875,-4.2578125,-2.11328125,9.83984375
329,3026030,36.0126745,129.31918966666666,4.241594786144709,17.44362579091808,1.3,191.0,,-1.51171875,-2.44140625,1.0703125,0.359375,0.1796875,0.361328125,-5.29296875,-4.71484375,10.2578125
330,3026040,36.0126735,129.31918933333333,4.147252513568333,17.37794112391963,1.2000000000000002,191.0,,-0.54296875,1.70703125,1.65625,0.359375,0.1796875,0.361328125,-5.29296875,-4.71484375,10.2578125
331,3026050,36.0126725,129.31918916666666,4.064420024173799,17.302598720997313,1.2000000000000002,189.0,,1.109375,-1.39453125,-0.51171875,0.359375,0.1796875,0.361328125,-5.29296875,-4.71484375,10.2578125
332,3026060,36.01267133333333,129.31918883333336,3.958190637523316,17.222747363387256,1.2000000000000002,191.0,,1.10546875,-1.71484375,-4.0625,0.359375,0.1796875,0.361328125,-2.80078125,-3.98828125,5.12890625
333,3026070,36.0126705,129.3191885,3.8757354817478884,17.17122938733596,1.0,191.0,,0.515625,0.4609375,-1.13671875,-0.08203125,-0.115234375,0.591796875,-3.76171875,-1.61328125,8.375
334,3026080,36.0126695,129.31918833333333,3.792902991418039,17.0958869869126,1.0,191.0,,-0.97265625,-0.03515625,1.29296875,-0.2734375,-0.26953125,0.84375,-4.87109375,-2.11328125,10.484375
335,3026090,36.01266850000001,129.319188,3.6985607174866146,17.03020232231862,1.0,193.0,,-1.234375,-2.46484375,-0.83984375,-0.2734375,-0.26953125,0.84375,-4.984375,-4.33203125,8.45703125
336,3026100,36.012667666666665,129.319188,3.6391251261308355,16.95936887470211,0.9,189.0,0.0,-1.84375,1.17578125,2.4296875,-0.2734375,-0.26953125,0.84375,-5.40625,-0.38671875,11.8671875
337,3026110,36.012667,129.319188,3.5915766541062553,16.902702118400672,0.8,184.0,,-2.234375,-1.4609375,-3.41015625,-1.048828125,-0.6484375,2.5859375,-5.40625,-0.38671875,11.8671875
338,3026120,36.01266633333333,129.31918833333333,3.5670477466527615,16.826719887047535,0.7000000000000001,175.0,,-1.2265625,-0.71484375,-2.2578125,-1.048828125,-0.6484375,2.5859375,-4.71875,-2.72265625,7.16015625
339,3026130,36.012666,129.3191886666667,3.566293076730865,16.779071035503602,0.6000000000000001,166.0,,-1.0078125,0.3203125,-0.99609375,-1.048828125,-0.6484375,2.5859375,-4.71875,-2.72265625,7.16015625
340,3026140,36.012665666666656,129.319189,3.5655384043623712,16.731422187006082,0.5,155.0,,-0.12109375,0.62890625,0.25,-1.048828125,-0.6484375,2.5859375,-4.71875,-2.72265625,7.16015625
341,3026150,36.01266533333333,129.31918983333335,3.599313084448127,16.654800126816063,0.7000000000000001,133.0,,-2.01171875,0.890625,1.1875,-1.048828125,-0.6484375,2.5859375,-4.71875,-2.72265625,7.16015625
342,3026160,36.01266483333333,129.31919066666666,3.6212006432977475,16.56401138200799,0.8,127.0,,-0.3203125,-0.19140625,-1.37109375,-0.818359375,0.013671875,-0.341796875,-3.4921875,-2.33984375,8.11328125
343,3026170,36.0126645,129.31919183333332,3.6779948897401056,16.468073852561112,1.0,120.0,,-0.6328125,-1.81640625,-0.58984375,-0.818359375,0.013671875,-0.341796875,-3.4921875,-2.33984375,8.11328125
344,3026180,36.012664,129.31919283333335,3.7113922380468125,16.36762736717534,1.0,118.0,,-0.31640625,-0.51171875,-2.1328125,-0.818359375,0.013671875,-0.341796875,-3.4921875,-2.33984375,8.11328125
345,3026190,36.01266366666667,129.31919383333334,3.7566767041159324,16.28134757353017,1.0,114.0,,-0.31640625,-0.51171875,-2.1328125,-0.818359375,0.013671875,-0.341796875,-3.98828125,-2.6484375,9.21875
346,3026200,36.0126635,129.319195,3.8253580713694646,16.19957673506984,1.0,108.0,0.0,-0.7890625,-1.2265625,0.29296875,-0.05859375,-0.125,0.8671875,-4.1796875,-3.4140625,9.6796875
347,3026210,36.01266316666667,129.31919616666667,3.8821523218400458,16.10363920822468,1.1,107.0,,-1.44140625,1.85546875,0.18359375,-0.10546875,-0.21875,0.529296875,-4.1796875,-3.4140625,9.6796875
348,3026220,36.01266316666667,129.31919766666667,3.985740378258946,16.01671958949251,1.2000000000000002,100.0,,-1.99609375,-0.72265625,-2.43359375,-0.10546875,-0.21875,0.529296875,-4.1796875,-3.4140625,9.6796875
349,3026230,36.01266316666667,129.319199,4.077818649729366,15.939457709724344,1.2000000000000002,93.0,,-1.99609375,-0.72265625,-2.43359375,-0.15234375,-0.244140625,-0.029296875,-2.49609375,-3.30078125,6.08203125
350,3026240,36.01266333333333,129.31920016666666,4.170274252187852,15.886020256755316,1.1,89.0,,-0.98046875,-0.72265625,-0.2578125,-0.03515625,0.1015625,-0.013671875,-4.37109375,-3.14453125,9.109375
351,3026250,36.0126635,129.31920166666666,4.28574942809513,15.813267334516294,1.2000000000000002,85.0,,-1.8046875,-1.9375,1.78125,-0.03515625,0.1015625,-0.013671875,-5.3671875,-4.2578125,11.10546875
352,3026260,36.01266366666667,129.31920333333335,4.412734389325983,15.730856679359519,1.3,84.0,,-1.8046875,-1.9375,1.78125,-0.03515625,0.1015625,-0.013671875,-3.109375,-3.94921875,9.984375
353,3026270,36.012664,129.31920466666668,4.528586895410058,15.681928187943523,1.2000000000000002,80.0,,0.8828125,-1.41796875,-0.74609375,-0.03515625,0.1015625,-0.013671875,-3.109375,-3.94921875,9.984375
354,3026280,36.012664,129.319206,4.620665171921459,15.604666314834354,1.2000000000000002,81.0,,0.5703125,0.078125,-3.2265625,-0.056640625,0.099609375,-0.177734375,-3.4921875,-2.2265625,5.93359375
355,3026290,36.01266416666667,129.3192075,4.736140349345746,15.531913400712444,1.2000000000000002,81.0,,1.20703125,0.3125,-2.0,-0.0625,-0.015625,-0.14453125,-2.83984375,-2.1484375,7.12109375
356,3026300,36.0126645,129.31920899999997,4.863502641065878,15.473327182862796,1.4,78.0,0.0,-0.640625,-0.9765625,1.40234375,0.056640625,0.01953125,0.06640625,-4.71875,-3.4921875,10.4453125
357,3026310,36.012664666666666,129.3192105,4.978977821278548,15.400574271039218,1.3,80.0,,-0.15625,-3.55859375,0.96484375,0.056640625,0.01953125,0.06640625,-4.71875,-3.4921875,10.4453125
358,3026320,36.012664666666666,129.31921200000002,5.082565885872469,15.313654671401594,1.2000000000000002,81.0,,-0.03515625,-0.48828125,0.6953125,-0.37109375,0.029296875,0.232421875,-4.14453125,-2.80078125,9.80078125
359,3026330,36.01266483333333,129.31921300000002,5.163511714273817,15.269874962818594,1.0,81.0,,0.43359375,-1.3203125,-1.640625,-0.103515625,-0.203125,0.173828125,-3.72265625,-3.7578125,7.421875
360,3026340,36.012665000000005,129.31921416666668,5.255967324565532,15.216437523599389,1.0,80.0,,2.04296875,0.41015625,-2.69140625,0.341796875,-0.08984375,0.046875,-3.72265625,-3.7578125,7.421875
361,3026350,36.01266533333333,129.3192155,5.371819835616655,15.167509045933496,1.1,78.0,,-0.9609375,-0.0234375,0.45703125,0.341796875,-0.08984375,0.046875,-5.1015625,-2.265625,9.5625
362,3026360,36.01266550000001,129.31921683333334,5.475785233211113,15.10441387808758,1.2000000000000002,77.0,,-0.7890625,-2.23046875,1.86328125,0.095703125,0.255859375,0.21875,-5.21484375,-4.5625,10.98828125
363,3026370,36.012665666666656,129.31921833333334,5.591260416162378,15.031660978025442,1.3,79.0,,-0.7890625,-2.23046875,1.86328125,0.21484375,-0.015625,-0.4453125,-5.21484375,-4.5625,10.98828125
364,3026380,36.012666,129.31921983333334,5.71862271364958,14.973074773603667,1.2000000000000002,77.0,,1.5390625,0.12890625,0.6796875,0.21484375,-0.015625,-0.4453125,-2.6875,-2.11328125,9.7578125
365,3026390,36.01266616666667,129.3192211666667,5.822588113760894,14.909979611858507,1.2000000000000002,77.0,,0.9609375,-1.01171875,-3.484375,-0.140625,0.0703125,-0.064453125,-3.375,-3.56640625,5.46875
366,3026400,36.01266633333333,129.31922266666666,5.938063298249418,14.837226717492989,1.2000000000000002,79.0,0.0,0.60546875,0.41015625,0.0546875,0.04296875,-0.125,-0.244140625,-3.375,-3.56640625,5.46875
367,3026410,36.012666499999995,129.319224,6.042028700349093,14.774131558368385,1.2000000000000002,79.0,,0.3046875,-1.08203125,2.1171875,0.068359375,-0.001953125,0.4140625,-3.953125,-3.71875,11.21484375
368,3026420,36.01266666666667,129.3192255,6.157503889243145,14.701378667667996,1.3,81.0,,-1.1484375,-2.72265625,0.890625,0.068359375,-0.001953125,0.4140625,-3.953125,-3.71875,11.21484375
369,3026430,36.01266666666667,129.31922666666665,6.238072391383248,14.633774549619485,1.1,83.0,,-0.23046875,1.3046875,0.62890625,-0.400390625,0.001953125,0.015625,-4.44921875,-1.078125,9.64453125
370,3026440,36.01266683333333,129.31922816666665,6.353547581934748,14.56102166134814,1.2000000000000002,81.0,,-0.23046875,-2.34375,-1.796875,-0.25390625,-0.15234375,-0.00390625,-4.44921875,-4.984375,7.15625
371,3026450,36.012667,129.3192295,6.457512988084801,14.49792650627679,1.2000000000000002,80.0,,1.94140625,1.90234375,-1.640625,-0.25390625,-0.15234375,-0.00390625,-2.03515625,-0.73046875,7.421875
372,3026460,36.01266716666667,129.319231,6.572988177693809,14.42517362309533,1.2000000000000002,80.0,,-1.24609375,0.16796875,0.21484375,-0.25390625,-0.15234375,-0.00390625,-5.25390625,-2.41796875,9.26171875
373,3026470,36.01266733333333,129.3192325,6.688463369984291,14.352420742698538,1.3,82.0,,-1.3984375,-3.125,3.05859375,-0.25390625,-0.15234375,-0.00390625,-5.5234375,-5.75,12.015625
374,3026480,36.0126675,129.31923416666666,6.8154483485222315,14.270010133538328,1.4,81.0,,0.78125,-0.77734375,0.796875,0.119140625,0.025390625,-0.70703125,-3.4140625,-3.22265625,9.796875
375,3026490,36.012667666666665,129.31923550000002,6.919413757331341,14.206914985703342,1.2000000000000002,81.0,,1.23828125,-1.16015625,-0.265625,0.119140625,0.025390625,-0.70703125,-2.83984375,-3.91015625,8.7265625
376,3026500,36.012667666666665,129.31923683333335,7.011492053581691,14.129653145598613,1.2000000000000002,84.0,0.0,1.23828125,-1.16015625,-0.265625,0.18359375,0.103515625,-0.185546875,-3.72265625,-2.37890625,5.4296875
377,3026510,36.012667666666665,129.31923783333335,7.080550777094842,14.071706765683796,1.0,85.0,,1.23828125,-1.16015625,-0.265625,0.18359375,0.103515625,-0.185546875,-3.375,-1.84375,8.87890625
378,3026520,36.01266783333333,129.31923916666668,7.1845161863345055,14.008611623096517,1.1,84.0,,0.42578125,-0.76953125,1.98046875,0.162109375,0.041015625,0.078125,-3.375,-1.84375,8.87890625
